AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
18458,8458,1324794.83,"","","",1320949.03,"",1324794.83,2020-11-02
1848,1848,"",1157104.68,"","","",671509.05,"",2020-11-01
1861,1861,1288893.70,"",1288893.70,"",1288893.70,"",1288893.70,2020-11-01
1870,1870,"",1762282.40,"",1762282.40,"",992782.07,"",2020-11-03
18984,8984,2006969.60,"","","",2006969.60,"",2006969.60,2020-11-04
19233,9233,2015535.20,"","","",2015535.20,"","",2020-11-01
1944,1944,"",1159540.49,"",1159540.49,"",673049.47,"",2020-11-01
19498,9498,1755868.55,"",1755868.55,"",1747918.75,"",1755868.55,2020-11-02
19605,9605,2028332.00,"",2028332.00,"",2028332.00,"","",2020-11-01
2054,2054,908576.14,"",908576.14,"",900370.74,"","",2020-11-02
2298,2298,1432971.20,"",1432971.20,"",1432971.20,"","",2020-11-02
2460,2460,1438544.00,"",1438544.00,"",1438544.00,"","",2020-11-04
2564,2564,"",1572303.51,"","","",421729.00,"",2020-11-01
2586,2586,"",1175829.95,"",1175829.95,"",683351.00,"",2020-11-03
2659,2659,"",1789424.00,"",1789424.00,"",1005442.36,"",2020-11-04
2777,2777,"",1577943.11,"","","",423437.89,"",2020-11-02
2819,2819,"",1579055.14,"","","",423774.86,"",2020-11-04
2977,2977,"",1800363.20,"","","",1010544.99,"",2020-11-02
3021,3021,1457842.40,"",1457842.40,"",1453540.30,"",1457842.40,2020-11-01
3026,3026,"",1584535.88,"",1584535.88,"",425435.62,"",2020-11-03
3288,3288,1467027.20,"","","",1467027.20,"","",2020-11-04
3297,3297,1467336.80,"","","",1467336.80,"",1467336.80,2020-11-01
33,33,1355055.20,"",1355055.20,"",1351051.90,"",1355055.20,2020-11-01
332,332,"",1513206.84,"","","",403821.66,"",2020-11-01
3459,3459,"",1197980.58,"","","",697359.16,"",2020-11-04
3533,3533,"",1597959.72,"","","",429503.28,"",2020-11-02
3566,3566,"",1598833.46,"",1598833.46,"",429768.04,"",2020-11-03
3621,3621,"",1202091.01,"",1202091.01,"",699958.61,"",2020-11-02
375,375,"",1119730.25,"",1119730.25,"",647873.30,"",2020-11-04
3881,3881,954932.61,"","","",946544.51,"",954932.61,2020-11-01
3944,3944,956531.11,"","","",948136.71,"","",2020-11-04
4013,4013,"",1610668.68,"",1610668.68,"",433354.32,"",2020-11-02
4059,4059,"",1213204.38,"",1213204.38,"",706986.76,"",2020-11-04
416,416,867015.17,"",867015.17,"",858973.57,"","",2020-11-04
4429,4429,1356886.63,"","","",1356443.73,"",1356886.63,2020-11-01
4469,4469,969851.94,"","","",969851.94,"",969851.94,2020-11-01
4534,4534,"",1853924.00,"",1853924.00,"",1035528.61,"",2020-11-03
4597,4597,1361334.77,"",1361334.77,"",1361334.77,"",1361334.77,2020-11-01
4597,4597,"",1856091.20,"","","",1036539.51,"",2020-11-02
4857,4857,1521000.80,"","","",1516515.10,"",1521000.80,2020-11-01
4916,4916,981193.67,"",981193.67,"",972702.07,"","",2020-11-04
5070,5070,"",1238856.48,"",1238856.48,"",723209.27,"",2020-11-03
5213,5213,988729.45,"","","",980208.15,"",988729.45,2020-11-01
5222,5222,"",1642679.37,"",1642679.37,"",443054.13,"",2020-11-03
5304,5304,1536377.60,"",1536377.60,"",1536377.60,"","",2020-11-04
5414,5414,"",867015.17,"","","",488055.14,"",2020-11-04
5454,5454,"",1369606.40,"","","",809616.98,"",2020-11-04
5491,5491,"",1252673.16,"",1252673.16,"",324875.34,"",2020-11-01
5515,5515,"",1253308.61,"",1253308.61,"",325067.89,"",2020-11-01
5515,5515,"",1887670.40,"",1887670.40,"",1051269.74,"",2020-11-04
552,552,"",1124221.27,"","","",650713.44,"",2020-11-01
5661,5661,"",1376727.20,"","","",812938.50,"",2020-11-03
5765,5765,"",1657056.38,"","","",447410.62,"",2020-11-02
5810,5810,1003877.13,"",1003877.13,"",1003877.13,"","",2020-11-02
5834,5834,1004486.08,"","","",995902.68,"","",2020-11-02
5848,5848,1394457.50,"",1394457.50,"",1394457.50,"","",2020-11-04
587,587,"",1519958.48,"","","",405867.52,"",2020-11-04
5993,5993,1008520.39,"","","",1005921.09,"",1008520.39,2020-11-01
6016,6016,"",1904904.80,"","","",1059308.78,"",2020-11-01
6036,6036,"",1389627.20,"","","",818955.75,"",2020-11-02
6111,6111,"",1265269.78,"","","",739913.15,"",2020-11-04
6113,6113,"",884750.90,"","","",499271.29,"",2020-11-03
6141,6141,"",1266030.97,"",1266030.97,"",740394.53,"",2020-11-02
6198,6198,"",1395200.00,"",1395200.00,"",821555.20,"",2020-11-04
6234,6234,1568369.60,"",1568369.60,"",1563746.20,"","",2020-11-02
6269,6269,"",1670400.79,"",1670400.79,"",451454.21,"",2020-11-02
6278,6278,"",888937.44,"","","",501918.88,"",2020-11-04
6378,6378,1573323.20,"","","",1568685.40,"","",2020-11-02
6458,6458,"",1675404.94,"","","",452970.56,"",2020-11-03
6459,6459,1576109.60,"","","",1571463.70,"",1576109.60,2020-11-03
649,649,"",1720280.00,"","","",973189.90,"",2020-11-02
6524,6524,1021993.45,"",1021993.45,"",1019341.05,"","",2020-11-04
6532,6532,"",1280235.72,"",1280235.72,"",333227.28,"",2020-11-02
6576,6576,1580134.40,"","","",1575476.80,"","",2020-11-04
6637,6637,1415347.85,"",1415347.85,"",1408684.15,"",1415347.85,2020-11-01
6674,6674,1025799.40,"","","",1025799.40,"","",2020-11-02
6969,6969,"",1287039.81,"","","",753680.62,"",2020-11-02
6984,6984,"",1422238.40,"",1422238.40,"",834167.36,"",2020-11-02
6991,6991,"",1292388.66,"","","",336909.84,"",2020-11-01
6995,6995,"",907129.88,"","","",513423.86,"",2020-11-01
7036,7036,1425912.17,"",1425912.17,"",1425912.17,"","",2020-11-04
7269,7269,1603973.60,"","","",1599246.70,"",1603973.60,2020-11-01
7276,7276,1432266.65,"","","",1425539.05,"","",2020-11-04
7307,7307,"",1697883.92,"","","",459782.08,"",2020-11-04
7351,7351,1434252.43,"",1434252.43,"",1434252.43,"",1434252.43,2020-11-03
7437,7437,"",1298914.37,"","","",761190.15,"",2020-11-02
7581,7581,1614706.40,"","","",1614706.40,"",1614706.40,2020-11-01
7614,7614,1615841.60,"","","",1615841.60,"","",2020-11-02
7618,7618,"",1308989.74,"","","",341940.26,"",2020-11-04
7696,7696,"",1311054.95,"","","",342566.05,"",2020-11-02
7726,7726,"",1963728.80,"","","",1086747.44,"",2020-11-03
7749,7749,"",1306830.75,"",1306830.75,"",766196.50,"",2020-11-02
7892,7892,1056703.72,"",1056703.72,"",1053914.52,"","",2020-11-04
7919,7919,"",1714087.84,"","","",464692.16,"",2020-11-04
7946,7946,"",931259.60,"","","",528683.61,"",2020-11-04
7955,7955,"",931487.96,"","","",528828.02,"",2020-11-01
8003,8003,"",1716311.91,"","","",465366.09,"",2020-11-04
8006,8006,"",932781.98,"","","",529646.37,"",2020-11-04
8028,8028,"",1313909.82,"",1313909.82,"",770673.33,"",2020-11-01
8043,8043,1630599.20,"","","",1625794.90,"",1630599.20,2020-11-03
8082,8082,1631940.80,"","","",1631940.80,"","",2020-11-02
8165,8165,1063630.55,"",1063630.55,"",1054814.05,"",1063630.55,2020-11-01
8239,8239,"",1981376.00,"","","",1094979.04,"",2020-11-04
8275,8275,1458717.18,"",1458717.18,"",1451889.68,"",1458717.18,2020-11-03
848,848,877976.30,"","","",869891.50,"","",2020-11-04
8504,8504,"",945417.74,"","","",537637.28,"",2020-11-02
8530,8530,"",1991386.40,"",1991386.40,"",1099648.43,"",2020-11-03
8555,8555,"",946711.76,"",946711.76,"",538455.62,"",2020-11-01
8569,8569,1466501.41,"",1466501.41,"",1465644.51,"",1466501.41,2020-11-01
8605,8605,1467454.59,"","","",1466594.09,"",1467454.59,2020-11-01
8615,8615,1075048.40,"",1075048.40,"",1066186.90,"",1075048.40,2020-11-03
8623,8623,"",1994585.60,"","","",1101140.70,"",2020-11-04
8665,8665,1469043.21,"","","",1469043.21,"",1469043.21,2020-11-01
8780,8780,1079234.94,"",1079234.94,"",1079234.94,"","",2020-11-04
9012,9012,"",1338876.85,"",1338876.85,"",786462.60,"",2020-11-01
906,906,1385086.40,"",1385086.40,"",1380995.80,"","",2020-11-02
9088,9088,1480242.98,"",1480242.98,"",1480242.98,"","",2020-11-04
9196,9196,"",1350770.45,"","","",354600.55,"",2020-11-02
9340,9340,"",1354583.13,"","","",355755.87,"",2020-11-02
940,940,"",1730290.40,"","","",977859.29,"",2020-11-01
9461,9461,"",1754915.37,"","","",477063.63,"",2020-11-02
9495,9495,"",1508616.80,"",1508616.80,"",874458.86,"",2020-11-01
9761,9761,"",1762858.47,"","","",479470.53,"",2020-11-02
9787,9787,"",2034627.20,"","","",1119818.25,"",2020-11-04
9833,9833,"",979138.46,"","","",558962.41,"",2020-11-03
9835,9835,"",2036278.40,"",2036278.40,"",1120588.46,"",2020-11-04
9875,9875,"",980204.12,"","","",559636.34,"",2020-11-01
9877,9877,1501133.33,"","","",1494145.63,"",1501133.33,2020-11-01
10122,122,"",1530185.60,"","","",884519.70,"",2020-11-04
10129,129,"",1375473.49,"","","",362086.01,"",2020-11-03
10251,251,"",1534623.20,"","","",886589.64,"",2020-11-01
10323,323,"",1537100.00,"",1537100.00,"",887744.95,"",2020-11-01
10479,479,1714397.60,"","","",1714397.60,"","",2020-11-03
1061,1061,"",1532508.57,"",1532508.57,"",409670.43,"",2020-11-02
10613,613,"",998929.40,"","","",571478.29,"",2020-11-03
10623,623,"",1547420.00,"","","",892558.75,"",2020-11-01
10843,843,"",1394378.07,"","","",367814.44,"",2020-11-01
10945,945,"",1397078.72,"",1397078.72,"",368632.78,"",2020-11-03
10997,997,1135486.88,"",1135486.88,"",1132387.18,"","",2020-11-01
11009,1009,"",1008977.10,"",1008977.10,"",577832.51,"",2020-11-03
11186,1186,1140282.38,"",1140282.38,"",1137163.78,"",1140282.38,2020-11-02
1119,1119,1392413.60,"",1392413.60,"",1392413.60,"",1392413.60,2020-11-03
11223,1223,"",1568060.00,"","","",902186.35,"",2020-11-01
11284,1284,1538386.47,"","","",1538386.47,"",1538386.47,2020-11-04
11323,1323,"",1407087.03,"","","",371665.48,"",2020-11-01
11362,1362,"",1408119.63,"","","",371978.37,"",2020-11-04
11407,1407,1541643.14,"","","",1534502.44,"","",2020-11-03
11444,1444,"",1020014.36,"","","",584812.52,"",2020-11-02
11530,1530,1544899.81,"","","",1543746.81,"",1544899.81,2020-11-02
11564,1564,"",1023059.12,"","","",586738.04,"",2020-11-02
11613,1613,1753407.20,"","","",1753407.20,"","",2020-11-01
11681,1681,1152842.01,"","","",1149673.91,"","",2020-11-01
11881,1881,1554193.24,"","","",1553005.14,"","",2020-11-01
12001,2001,1557370.48,"","","",1550170.38,"","",2020-11-01
12030,2030,1767752.00,"","","",1762549.00,"",1767752.00,2020-11-02
12155,2155,1164868.82,"",1164868.82,"",1164868.82,"","",2020-11-03
12240,2240,"",1603044.80,"","","",918505.13,"",2020-11-02
12286,2286,1564916.42,"",1564916.42,"",1563687.82,"",1564916.42,2020-11-02
12338,2338,1169512.07,"",1169512.07,"",1166278.27,"",1169512.07,2020-11-02
12501,2501,1783954.40,"",1783954.40,"",1783954.40,"","",2020-11-01
12505,2505,1570714.89,"","","",1563464.39,"","",2020-11-01
12580,2580,1572700.66,"",1572700.66,"",1572700.66,"",1572700.66,2020-11-04
12736,2736,"",1444499.03,"","","",383001.97,"",2020-11-02
12752,2752,1180016.50,"","","",1176741.30,"",1180016.50,2020-11-04
12899,2899,1183746.33,"",1183746.33,"",1174456.43,"","",2020-11-03
13317,3317,1812024.80,"","","",1806693.10,"","",2020-11-01
13364,3364,"",1068730.52,"","","",615620.84,"",2020-11-02
13570,3570,"",1466580.84,"","","",389693.16,"",2020-11-04
13574,3574,"",1074058.85,"",1074058.85,"",618990.50,"",2020-11-04
13817,3817,1207038.74,"",1207038.74,"",1197657.04,"","",2020-11-01
13882,3882,1607173.71,"","","",1599785.51,"",1607173.71,2020-11-02
13914,3914,"",1660630.40,"",1660630.40,"",945366.14,"",2020-11-04
14055,4055,1837412.00,"",1837412.00,"",1832006.50,"","",2020-11-03
1407,1407,"",1145915.18,"","","",664432.77,"",2020-11-04
14178,4178,1841643.20,"","","",1841643.20,"",1841643.20,2020-11-02
14247,4247,1844016.80,"",1844016.80,"",1844016.80,"","",2020-11-03
14455,4455,1622345.04,"","","",1620899.54,"","",2020-11-03
14473,4473,"",1490489.58,"",1490489.58,"",396937.93,"",2020-11-03
14599,4599,1626157.72,"",1626157.72,"",1624697.82,"","",2020-11-03
14660,4660,"",1101613.93,"",1101613.93,"",636416.45,"",2020-11-02
14739,4739,1860941.60,"",1860941.60,"",1855467.70,"","",2020-11-03
14942,4942,"",1108769.11,"","","",640941.42,"",2020-11-04
14990,4990,1236801.27,"",1236801.27,"",1236801.27,"",1236801.27,2020-11-02
15206,5206,1242281.84,"","","",1242281.84,"",1242281.84,2020-11-02
15349,5349,1646015.47,"",1646015.47,"",1638480.57,"","",2020-11-01
15596,5596,1252177.31,"",1252177.31,"",1248617.71,"",1252177.31,2020-11-04
1563,1563,"",1149873.37,"",1149873.37,"",666935.94,"",2020-11-04
15869,5869,1259104.14,"",1259104.14,"",1249517.24,"","",2020-11-01
15902,5902,1259941.45,"",1259941.45,"",1256351.25,"",1259941.45,2020-11-02
15911,5911,1260169.80,"",1260169.80,"",1256578.70,"","",2020-11-03
1592,1592,896853.82,"","","",894694.62,"","",2020-11-04
16104,6104,1907897.60,"","","",1907897.60,"",1907897.60,2020-11-04
16106,6106,1265117.54,"",1265117.54,"",1265117.54,"",1265117.54,2020-11-02
16491,6491,1921210.40,"",1921210.40,"",1921210.40,"","",2020-11-03
16745,6745,1281330.89,"",1281330.89,"",1281330.89,"","",2020-11-01
16830,6830,1932872.00,"",1932872.00,"",1932872.00,"",1932872.00,2020-11-02
17226,7226,1946494.40,"",1946494.40,"",1946494.40,"",1946494.40,2020-11-02
1737,1737,"",1154288.27,"","","",669727.95,"",2020-11-02
17505,7505,1956092.00,"","","",1956092.00,"","",2020-11-01
17560,7560,1704556.12,"","","",1702800.12,"",1704556.12,2020-11-04
17609,7609,1303253.16,"",1303253.16,"",1303253.16,"","",2020-11-01
17784,7784,1965689.60,"",1965689.60,"",1965689.60,"",1965689.60,2020-11-04
18033,8033,1974255.20,"",1974255.20,"",1968451.90,"","",2020-11-01
18061,8061,1717821.10,"",1717821.10,"",1717821.10,"","",2020-11-01
18311,8311,1321065.00,"",1321065.00,"",1321065.00,"","",2020-11-03
18553,8553,1730847.78,"",1730847.78,"",1722992.48,"","",2020-11-01
18760,8760,1736328.52,"","","",1728452.52,"",1736328.52,2020-11-04
18761,8761,1332482.85,"","","",1332482.85,"","",2020-11-01
19018,9018,1743159.59,"",1743159.59,"",1741257.79,"",1743159.59,2020-11-02
19037,9037,1339485.80,"",1339485.80,"",1329582.10,"","",2020-11-01
1905,1905,"",1158550.94,"","","",672423.68,"",2020-11-02
19211,9211,1343900.70,"",1343900.70,"",1343900.70,"","",2020-11-03
1930,1930,"",1764346.40,"","","",993744.83,"",2020-11-03
1959,1959,"",1159921.08,"","","",673290.16,"",2020-11-04
19623,9623,2028951.20,"","","",2028951.20,"","",2020-11-03
19951,9951,1767862.63,"",1767862.63,"",1767862.63,"","",2020-11-03
2119,2119,1295724.76,"","","",1289512.86,"",1295724.76,2020-11-03
2130,2130,"",1164259.86,"","","",676034.03,"",2020-11-03
2554,2554,"",1785812.00,"","","",1003757.53,"",2020-11-03
263,263,863133.10,"",863133.10,"",855106.80,"",863133.10,2020-11-03
2762,2762,926540.23,"","","",924264.03,"","",2020-11-02
2854,2854,"",1796132.00,"","","",1008571.33,"",2020-11-03
3023,3023,933162.58,"",933162.58,"",930860.28,"",933162.58,2020-11-03
3240,3240,1465376.00,"",1465376.00,"",1465376.00,"","",2020-11-04
331,331,1248383.89,"",1248383.89,"",1248383.89,"",1248383.89,2020-11-03
3622,3622,"",1822551.20,"",1822551.20,"",1020894.66,"",2020-11-03
3644,3644,"",1600898.67,"","","",430393.84,"",2020-11-01
3699,3699,1481165.60,"",1481165.60,"",1481165.60,"",1481165.60,2020-11-03
3761,3761,"",1603996.47,"",1603996.47,"",431332.53,"",2020-11-02
378,378,"",1119806.37,"","","",647921.43,"",2020-11-03
3955,3955,1344336.54,"","","",1337941.04,"",1344336.54,2020-11-03
4131,4131,"",1215031.24,"","","",708142.07,"",2020-11-04
4227,4227,1499328.80,"",1499328.80,"",1494906.10,"",1499328.80,2020-11-03
4381,4381,"",1848660.80,"","","",1033073.57,"",2020-11-02
4416,4416,"",1222262.54,"","","",712715.18,"",2020-11-01
4523,4523,971222.08,"","","",971222.08,"",971222.08,2020-11-03
4537,4537,1359746.15,"","","",1359292.45,"",1359746.15,2020-11-01
4572,4572,"",1226220.73,"",1226220.73,"",715218.36,"",2020-11-01
4575,4575,"",1226296.85,"",1226296.85,"",715266.50,"",2020-11-04
4803,4803,"",1232081.89,"",1232081.89,"",718924.98,"",2020-11-04
49,49,1240917.37,"",1240917.37,"",1234912.47,"",1240917.37,2020-11-01
5101,5101,1374679.18,"","","",1374679.18,"",1374679.18,2020-11-01
5104,5104,"",1242426.56,"","","",321770.44,"",2020-11-02
5125,5125,"",1874254.40,"",1874254.40,"",1045011.80,"",2020-11-02
5158,5158,1376188.37,"","","",1375672.57,"","",2020-11-02
5213,5213,"",1642441.08,"",1642441.08,"",442981.92,"",2020-11-02
5228,5228,989110.04,"","","",986587.24,"","",2020-11-04
5269,5269,1379127.31,"","","",1372600.41,"",1379127.31,2020-11-01
5341,5341,"",1248701.61,"",1248701.61,"",323671.89,"",2020-11-03
5378,5378,"",1646809.78,"",1646809.78,"",444305.72,"",2020-11-03
5446,5446,"",1885296.80,"",1885296.80,"",1050162.56,"",2020-11-03
5686,5686,"",1893552.80,"","","",1054013.60,"",2020-11-03
5786,5786,"",876453.92,"",876453.92,"",494024.25,"",2020-11-04
5825,5825,"",877443.47,"",877443.47,"",494650.04,"",2020-11-03
5855,5855,1005018.92,"","","",1005018.92,"",1005018.92,2020-11-03
5891,5891,"",879118.09,"","","",495709.08,"",2020-11-01
5968,5968,"",1903253.60,"","","",1058538.57,"",2020-11-01
6049,6049,"",1906040.00,"","","",1059838.30,"",2020-11-02
6078,6078,"",1264432.47,"",1264432.47,"",739383.63,"",2020-11-03
6177,6177,"",1266944.39,"","","",740972.19,"",2020-11-02
6214,6214,"",1271816.03,"",1271816.03,"",330675.97,"",2020-11-04
6238,6238,"",1272451.48,"",1272451.48,"",330868.52,"",2020-11-04
6265,6265,"",1913470.40,"","","",1063304.24,"",2020-11-02
6362,6362,"",891068.77,"",891068.77,"",503266.74,"",2020-11-04
6402,6402,"",1272653.32,"",1272653.32,"",744582.54,"",2020-11-03
6434,6434,1019709.88,"","","",1017066.48,"","",2020-11-02
645,645,1376108.00,"",1376108.00,"",1372043.50,"",1376108.00,2020-11-01
6457,6457,"",1278249.94,"","","",332625.56,"",2020-11-03
6542,6542,1022450.17,"",1022450.17,"",1019795.97,"","",2020-11-02
6551,6551,"",895864.27,"",895864.27,"",506299.44,"",2020-11-01
6552,6552,1579308.80,"","","",1579308.80,"","",2020-11-04
6596,6596,1023820.31,"",1023820.31,"",1021160.71,"","",2020-11-04
6599,6599,"",1679138.20,"","","",454101.80,"",2020-11-04
6661,6661,"",1927092.80,"",1927092.80,"",1069658.45,"",2020-11-02
667,667,1257280.16,"",1257280.16,"",1257213.46,"",1257280.16,2020-11-03
6687,6687,"",1279884.62,"","","",749155.65,"",2020-11-04
6748,6748,1418286.80,"","","",1418286.80,"","",2020-11-04
6751,6751,1418366.23,"",1418366.23,"",1417691.13,"",1418366.23,2020-11-03
6851,6851,"",1685810.40,"","","",456123.60,"",2020-11-04
6894,6894,"",1419142.40,"","","",832723.22,"",2020-11-04
7077,7077,1597368.80,"","","",1597368.80,"",1597368.80,2020-11-01
7316,7316,"",915274.61,"",915274.61,"",518574.63,"",2020-11-02
7320,7320,1605728.00,"",1605728.00,"",1605728.00,"","",2020-11-04
7326,7326,"",1296097.97,"","","",759409.04,"",2020-11-03
7430,7430,"",918167.14,"","","",520403.87,"",2020-11-04
7515,7515,1612436.00,"",1612436.00,"",1612436.00,"",1612436.00,2020-11-03
7660,7660,"",1310101.77,"","","",342277.23,"",2020-11-02
769,769,1259980.81,"",1259980.81,"",1253903.91,"",1259980.81,2020-11-01
7745,7745,1052973.89,"","","",1052973.89,"",1052973.89,2020-11-01
7750,7750,"",1964554.40,"",1964554.40,"",1087132.55,"",2020-11-03
7896,7896,1625542.40,"",1625542.40,"",1625542.40,"","",2020-11-04
7989,7989,"",1312920.27,"","","",770047.54,"",2020-11-02
8082,8082,"",1315279.96,"",1315279.96,"",771539.82,"",2020-11-03
8114,8114,1062336.52,"","","",1062336.52,"","",2020-11-02
813,813,"",1130843.62,"","","",654901.44,"",2020-11-02
8169,8169,1634933.60,"","","",1630116.70,"",1634933.60,2020-11-01
8190,8190,"",1318020.24,"","","",773272.79,"",2020-11-03
8191,8191,"",1324161.06,"",1324161.06,"",346537.44,"",2020-11-01
8221,8221,"",1980756.80,"","","",1094690.21,"",2020-11-02
8230,8230,1457525.71,"",1457525.71,"",1450702.71,"","",2020-11-02
8243,8243,"",1722666.39,"","","",467291.61,"",2020-11-04
8280,8280,"",1466820.80,"","","",854962.97,"",2020-11-02
832,832,1261648.86,"","","",1255565.66,"","",2020-11-04
8378,8378,"",1726240.78,"","","",468374.72,"",2020-11-03
8399,8399,"",942753.57,"",942753.57,"",535952.45,"",2020-11-01
8483,8483,1071699.16,"",1071699.16,"",1071699.16,"",1071699.16,2020-11-03
8705,8705,"",1734898.76,"","","",470998.24,"",2020-11-02
8714,8714,1077560.32,"",1077560.32,"",1068688.92,"","",2020-11-02
8754,8754,"",1332330.62,"","","",782322.73,"",2020-11-03
8778,8778,"",1483952.00,"","","",862953.88,"",2020-11-04
886,886,"",1728432.80,"",1728432.80,"",976992.80,"",2020-11-03
8906,8906,1082431.94,"",1082431.94,"",1082431.94,"","",2020-11-02
8939,8939,1083269.25,"","","",1074375.35,"",1083269.25,2020-11-03
8961,8961,1662178.40,"","","",1657282.30,"",1662178.40,2020-11-01
8985,8985,"",1338191.78,"",1338191.78,"",786029.36,"",2020-11-02
8991,8991,"",1338344.02,"","","",786125.63,"",2020-11-04
8998,8998,"",2007485.60,"","","",1107157.95,"",2020-11-03
9156,9156,"",1342530.56,"",1342530.56,"",788773.22,"",2020-11-01
9174,9174,"",1497574.40,"","","",869308.10,"",2020-11-04
9214,9214,"",2014916.00,"",2014916.00,"",1110623.89,"",2020-11-03
9401,9401,1094991.57,"","","",1094991.57,"",1094991.57,2020-11-01
9413,9413,"",968481.80,"","","",552223.09,"",2020-11-03
9419,9419,"",968634.03,"","","",552319.37,"",2020-11-01
9440,9440,"",1754359.36,"",1754359.36,"",476895.14,"",2020-11-01
